experimento,hilo,tiempo_obtener_logger_ns,timestamp_ns,mensaje,tiempo_escritura_ns,tiempo_total_registro_ns
20,4,268500,846235708899700,2,1484300,
20,3,313000,846235709123300,4,490400,
20,1,399700,846235709383200,4,1003900,
20,2,405900,846235709596000,2,1438100,
20,1,399700,846235709825200,5,439300,
20,3,313000,846235710042500,5,916600,
20,4,268500,846235710322000,3,1419600,
20,3,313000,846235710545000,6,500000,
20,1,399700,846235710798700,6,970900,
20,2,405900,846235711015500,3,1416700,
20,1,399700,846235711247700,7,446200,
20,3,313000,846235711489200,7,941700,
20,4,268500,846235711786000,4,1461400,
20,3,313000,846235712072200,8,580300,
20,1,399700,846235712303700,8,1053500,
20,2,405900,846235712520200,4,1502000,
20,1,399700,846235712722700,9,416200,
20,3,313000,846235712951600,9,876800,
20,4,268500,846235713143300,5,1354800,
20,3,313000,846235713338700,10,384600,
20,1,399700,846235713566000,10,840600,
20,2,405900,846235713775000,5,1252000,
20,1,399700,846235713997200,11,422600,
20,3,313000,846235714239700,11,882400,
20,4,268500,846235714549800,6,1404100,
20,3,313000,846235714811600,12,569000,
20,1,399700,846235715047500,12,1047800,
20,2,405900,846235715287500,6,1510000,
20,1,399700,846235715515100,13,464900,
20,3,313000,846235715764300,13,950100,
20,4,268500,846235716037100,7,1484900,
20,3,313000,846235716265000,14,498100,
20,1,399700,846235716500300,14,982600,
20,2,405900,846235716746900,7,1456800,
20,4,268500,846235717035500,8,995800,
20,2,405900,846235717241400,8,492000,
20,4,268500,846235717552300,9,514200,
20,2,405900,846235717764100,9,520200,
20,4,268500,846235718033800,10,478800,
20,2,405900,846235718248200,10,481500,
20,4,268500,846235718548400,11,496700,
20,2,405900,846235718808300,11,548400,
20,4,268500,846235719063000,12,512200,
20,2,405900,846235719273100,12,415900,
20,4,268500,846235719567700,13,502100,
20,2,405900,846235719771400,13,495700,
20,4,268500,846235720044000,14,473700,
20,2,405900,846235720249500,14,475400,
20,1,399700,,,TOTAL,,31396500
20,2,405900,,,TOTAL,,35121200
20,3,313000,,,TOTAL,,31159800
20,4,268500,,,TOTAL,,34929800
21,1,358500,846235877463200,0,21134000,
21,4,194400,846235877826200,0,21485000,
21,3,272800,846235878110700,0,21737400,
21,2,466400,846235878451200,0,21973600,
21,3,272800,846235878772200,1,656600,
21,1,358500,846235879032900,1,1133400,
21,4,194400,846235879381100,1,1480600,
21,1,358500,846235879709700,2,674700,
21,3,272800,846235879969200,2,1194400,
21,2,466400,846235880202200,1,1746700,
21,3,272800,846235880490400,3,518400,
21,1,358500,846235880779200,3,1066800,
21,4,194400,846235881097700,2,1713700,
21,1,358500,846235881375000,4,593000,
21,1,358500,846235881625300,5,248000,
21,3,272800,846235881862500,4,1369700,
21,2,466400,846235882132700,2,1927700,
21,3,272800,846235882423900,5,558500,
21,1,358500,846235882726700,6,1099100,
21,4,194400,846235882952900,3,1852300,
21,1,358500,846235883232700,7,503300,
21,3,272800,846235883509800,6,1083100,
21,2,466400,846235883807100,3,1671600,
21,3,272800,846235884063100,7,550400,
21,1,358500,846235884284100,8,1048700,
21,4,194400,846235884573700,4,1617900,
21,1,358500,846235884807000,9,520300,
21,3,272800,846235885094600,8,1028400,
21,2,466400,846235885399800,4,1590300,
21,3,272800,846235885699200,9,602000,
21,1,358500,846235885957100,10,1146800,
21,4,194400,846235886220000,5,1643900,
21,1,358500,846235886432500,11,457800,
21,3,272800,846235886742800,10,1037300,
21,2,466400,846235886955800,5,1553700,
21,3,272800,846235887223100,11,471300,
21,1,358500,846235887465800,12,1030600,
21,4,194400,846235887727100,6,1504300,
21,1,358500,846235888004400,13,535200,
21,1,358500,846235888238700,14,230100,
21,3,272800,846235888550200,12,1324600,
21,2,466400,846235888749700,6,1791700,
21,3,272800,846235889038100,13,485400,
21,4,194400,846235889267100,7,1535100,
21,3,272800,846235889500900,14,458300,
21,2,466400,846235889758200,7,1006000,
21,4,194400,846235890062000,8,791500,
21,4,194400,846235890343400,9,278600,
21,2,466400,846235890601200,8,840300,
21,4,194400,846235890870300,10,524300,
21,2,466400,846235891135700,9,531600,
21,4,194400,846235891438900,11,559100,
21,2,466400,846235891676400,10,537900,
21,2,466400,846235891977100,11,289100,
21,4,194400,846235892218100,12,776000,
21,2,466400,846235892473900,12,462800,
21,4,194400,846235892783600,13,562500,
21,2,466400,846235893083700,13,607200,
21,4,194400,846235893366300,14,579900,
21,2,466400,846235893723000,14,636900,
21,1,358500,,,TOTAL,,31912200
21,2,466400,,,TOTAL,,37248100
21,3,272800,,,TOTAL,,33130500
21,4,194400,,,TOTAL,,37028100
22,1,322100,846236058460500,0,19117200,
22,3,264900,846236058804000,0,19413900,
22,2,347400,846236059134800,0,19718000,
22,4,163700,846236059464100,0,20108900,
22,4,163700,846236059743000,1,274100,
22,4,163700,846236060010700,2,265400,
22,4,163700,846236060297000,3,283900,
22,2,347400,846236060666000,1,1525600,
22,1,322100,846236061047600,1,2001400,
22,3,264900,846236061351700,1,2305500,
22,1,322100,846236061596500,2,546600,
22,2,347400,846236061930800,2,1262200,
22,4,163700,846236062223800,4,1923800,
22,4,163700,846236062466200,5,240000,
22,2,347400,846236062762400,3,829100,
22,1,322100,846236062980000,3,1380700,
22,3,264900,846236063261600,2,1907100,
22,1,322100,846236063534000,4,551500,
22,2,347400,846236063804900,4,1040100,
22,4,163700,846236064094500,6,1625900,
22,2,347400,846236064370600,5,563300,
22,1,322100,846236064575500,5,1039100,
22,3,264900,846236064787500,3,1523400,
22,1,322100,846236064998600,6,420900,
22,2,347400,846236065189100,6,814700,
22,4,163700,846236065370200,7,1273300,
22,4,163700,846236065574700,8,201800,
22,2,347400,846236065862900,7,671500,
22,1,322100,846236066124500,7,1123600,
22,3,264900,846236066411400,4,1621600,
22,1,322100,846236066671300,8,544600,
22,2,347400,846236066982100,8,1116500,
22,4,163700,846236067180600,9,1603500,
22,2,347400,846236067367600,9,381100,
22,1,322100,846236067570800,9,897100,
22,3,264900,846236067752500,5,1338600,
22,1,322100,846236068035000,10,461800,
22,2,347400,846236068284800,10,915000,
22,4,163700,846236068563500,10,1380200,
22,2,347400,846236068872200,11,564800,
22,1,322100,846236069127400,11,1070800,
22,3,264900,846236069397800,6,1643000,
22,1,322100,846236069679900,12,549800,
22,2,347400,846236069968100,12,1093500,
22,4,163700,846236070284200,11,1710900,
22,2,347400,846236070511800,13,541200,
22,1,322100,846236070732700,13,1050300,
22,3,264900,846236071024400,7,1624100,
22,1,322100,846236071255100,14,519600,
22,2,347400,846236071592500,14,1078100,
22,4,163700,846236071834000,12,1547500,
22,3,264900,846236072138100,8,1111100,
22,4,163700,846236072431900,13,595200,
22,4,163700,846236072720900,14,286600,
22,3,264900,846236072989700,9,849200,
22,3,264900,846236073283000,10,287400,
22,3,264900,846236073505100,11,213400,
22,3,264900,846236073749300,12,241600,
22,3,264900,846236073986600,13,234800,
22,3,264900,846236074200000,14,210900,
22,1,322100,,,TOTAL,,31915100
22,2,347400,,,TOTAL,,32178600
22,3,264900,,,TOTAL,,34812400
22,4,163700,,,TOTAL,,33368600
23,1,328800,846236232674300,0,20967200,
23,4,201100,846236232993200,0,21277200,
23,3,282200,846236233391200,0,21651800,
23,3,282200,846236233750400,1,354900,
23,2,384400,846236234066500,0,22299500,
23,3,282200,846236234313800,2,561100,
23,4,201100,846236234666400,1,1441700,
23,1,328800,846236235038500,1,1815000,
23,4,201100,846236235263100,2,593900,
23,3,282200,846236235587700,3,1271200,
23,2,384400,846236235881900,1,1810300,
23,3,282200,846236236171700,4,581500,
23,4,201100,846236236404500,3,1138500,
23,1,328800,846236236746500,2,1705600,
23,4,201100,846236236989500,4,582200,
23,3,282200,846236237202400,5,1028100,
23,2,384400,846236237407700,2,1523100,
23,3,282200,846236237618700,6,413700,
23,4,201100,846236237821800,5,829600,
23,1,328800,846236238030700,3,1281700,
23,4,201100,846236238234300,6,409800,
23,3,282200,846236238519200,7,897600,
23,2,384400,846236238751500,3,1341000,
23,3,282200,846236239003400,8,481800,
23,4,201100,846236239303200,7,1066500,
23,1,328800,846236239536900,4,1503800,
23,4,201100,846236239822000,8,516400,
23,3,282200,846236240069600,9,1063400,
23,2,384400,846236240359900,4,1605500,
23,3,282200,846236240598100,10,526000,
23,4,201100,846236240899600,9,1075000,
23,1,328800,846236241138100,5,1598600,
23,4,201100,846236241392800,10,490800,
23,3,282200,846236241586900,11,970900,
23,2,384400,846236241836900,5,1474300,
23,3,282200,846236242081800,12,492400,
23,4,201100,846236242365600,11,963800,
23,1,328800,846236242666100,6,1525300,
23,4,201100,846236242934600,12,566400,
23,3,282200,846236243207100,13,1122800,
23,2,384400,846236243464800,6,1625300,
23,3,282200,846236243682100,14,472300,
23,4,201100,846236243970800,13,1033400,
23,1,328800,846236244184500,7,1515900,
23,4,201100,846236244417500,14,444200,
23,2,384400,846236244709200,7,1241500,
23,1,328800,846236244938600,8,750800,
23,1,328800,846236245254200,9,312900,
23,1,328800,846236245517200,10,260300,
23,2,384400,846236245772600,8,1060700,
23,1,328800,846236246040800,11,512000,
23,2,384400,846236246300400,9,524900,
23,1,328800,846236246547900,12,504400,
23,1,328800,846236246806700,13,255800,
23,2,384400,846236247134900,10,831700,
23,1,328800,846236247379000,14,535800,
23,2,384400,846236247638000,11,489200,
23,2,384400,846236247866200,12,224800,
23,2,384400,846236248079200,13,210000,
23,2,384400,846236248282100,14,200200,
23,1,328800,,,TOTAL,,35674900
23,2,384400,,,TOTAL,,36518100
23,3,282200,,,TOTAL,,31945800
23,4,201100,,,TOTAL,,32704800
24,1,347600,846236400641200,0,21655200,
24,2,391300,846236401012100,0,21941800,
24,3,329200,846236401301000,0,22257500,
24,4,198400,846236401580900,0,22572300,
24,3,329200,846236401880000,1,574000,
24,2,391300,846236402120300,1,1016500,
24,1,347600,846236402462500,1,1359600,
24,2,391300,846236402703400,2,580300,
24,3,329200,846236403023800,2,1141200,
24,4,198400,846236403261800,1,1675800,
24,3,329200,846236403560700,3,534200,
24,2,391300,846236403828100,3,1122100,
24,1,347600,846236404065100,2,1599800,
24,2,391300,846236404296200,4,465600,
24,3,329200,846236404589200,4,1026000,
24,4,198400,846236404817400,2,1552900,
24,3,329200,846236405090100,5,498300,
24,2,391300,846236405334600,5,1035900,
24,1,347600,846236405574500,3,1507300,
24,2,391300,846236405806600,6,469000,
24,3,329200,846236406098600,6,1005900,
24,4,198400,846236406382800,3,1563000,
24,3,329200,846236406669600,7,568600,
24,2,391300,846236406891300,7,1082300,
24,1,347600,846236407113900,4,1537300,
24,2,391300,846236407339000,8,444800,
24,3,329200,846236407602900,8,930500,
24,4,198400,846236407889200,4,1504100,
24,3,329200,846236408171300,9,565800,
24,2,391300,846236408411200,9,1069600,
24,1,347600,846236408691400,5,1575300,
24,2,391300,846236408943900,10,530300,
24,3,329200,846236409176000,10,1002000,
24,4,198400,846236409415800,5,1524100,
24,3,329200,846236409654900,11,471200,
24,2,391300,846236409869100,11,910200,
24,1,347600,846236410142400,6,1448700,
24,2,391300,846236410378700,12,507000,
24,3,329200,846236410621400,12,964000,
24,4,198400,846236410890400,6,1472400,
24,4,198400,846236411168800,7,275200,
24,3,329200,846236411435100,13,810900,
24,2,391300,846236411754700,13,1373600,
24,1,347600,846236411982400,7,1837400,
24,2,391300,846236412250500,14,493300,
24,3,329200,846236412600300,14,1162600,
24,4,198400,846236412894800,8,1722900,
24,1,347600,846236413166600,8,1181400,
24,4,198400,846236413470800,9,573000,
24,1,347600,846236413782100,9,612600,
24,4,198400,846236414027500,10,554000,
24,1,347600,846236414246800,10,461900,
24,4,198400,846236414460800,11,423300,
24,1,347600,846236414744500,11,487900,
24,4,198400,846236414973700,12,510200,
24,1,347600,846236415192800,12,413400,
24,4,198400,846236415414500,13,437900,
24,1,347600,846236415643700,13,448200,
24,4,198400,846236415868600,14,451200,
24,1,347600,846236416127900,14,481500,
24,1,347600,,,TOTAL,,37144600
24,2,391300,,,TOTAL,,33183000
24,3,329200,,,TOTAL,,33560200
24,4,198400,,,TOTAL,,36863100
25,3,289100,846236583464700,0,20917400,
25,1,334300,846236583787800,0,21300800,
25,4,148400,846236584208500,0,21696600,
25,4,148400,846236584581300,1,368000,
25,2,367900,846236584844700,0,22273500,
25,4,148400,846236585144800,2,561000,
25,3,289100,846236585483800,1,1467700,
25,1,334300,846236585803600,1,1787400,
25,3,289100,846236586087700,2,601100,
25,4,148400,846236586338400,3,1191200,
25,2,367900,846236586583300,1,1733800,
25,4,148400,846236586838000,4,496900,
25,3,289100,846236587100500,3,1010400,
25,1,334300,846236587363500,2,1557200,
25,3,289100,846236587650000,4,547000,
25,4,148400,846236587943800,5,1103300,
25,2,367900,846236588204000,2,1617800,
25,4,148400,846236588487000,6,540700,
25,3,289100,846236588777700,5,1125100,
25,1,334300,846236589048900,3,1682900,
25,3,289100,846236589388500,6,608300,
25,4,148400,846236589621700,7,1132500,
25,2,367900,846236589825500,3,1618700,
25,4,148400,846236590031600,8,407300,
25,3,289100,846236590341300,7,950400,
25,1,334300,846236590642700,4,1591500,
25,3,289100,846236590930600,8,586800,
25,4,148400,846236591171100,9,1137600,
25,2,367900,846236591468200,4,1640400,
25,4,148400,846236591740200,10,566500,
25,3,289100,846236592011900,9,1078800,
25,1,334300,846236592224300,5,1579200,
25,3,289100,846236592433800,10,419100,
25,4,148400,846236592734100,11,976300,
25,2,367900,846236592970100,5,1499500,
25,4,148400,846236593185700,12,449300,
25,3,289100,846236593390400,11,948600,
25,1,334300,846236593687200,6,1460400,
25,3,289100,846236593916400,12,523600,
25,4,148400,846236594200600,13,1012600,
25,2,367900,846236594474500,6,1501900,
25,4,148400,846236594741900,14,538700,
25,3,289100,846236595076700,13,1157600,
25,1,334300,846236595308800,7,1614900,
25,3,289100,846236595629600,14,550400,
25,2,367900,846236595954900,7,1477800,
25,1,334300,846236596185900,8,874600,
25,1,334300,846236596463000,9,274000,
25,2,367900,846236596706800,8,749100,
25,1,334300,846236596966200,10,500400,
25,2,367900,846236597181800,9,471700,
25,1,334300,846236597455300,11,476700,
25,2,367900,846236597748100,10,563500,
25,1,334300,846236597994600,12,536700,
25,2,367900,846236598275300,11,517500,
25,1,334300,846236598522500,13,484100,
25,2,367900,846236598789600,12,511300,
25,1,334300,846236599029000,14,503600,
25,2,367900,846236599316700,13,524700,
25,2,367900,846236599577200,14,257900,
25,1,334300,,,TOTAL,,36545000
25,2,367900,,,TOTAL,,37008700
25,3,289100,,,TOTAL,,33086200
25,4,148400,,,TOTAL,,32232900
26,4,207300,846236797243100,0,19780100,
26,2,433500,846236797579400,0,20053000,
26,1,385700,846236797928600,0,20478600,
26,3,306800,846236798308100,0,20824200,
26,1,385700,846236798584900,1,650800,
26,4,207300,846236798919300,1,1087100,
26,2,433500,846236799256000,1,1423600,
26,4,207300,846236799614000,2,692200,
26,1,385700,846236799915400,2,1327200,
26,3,306800,846236800178100,1,1865000,
26,1,385700,846236800408300,3,489600,
26,4,207300,846236800703700,3,1087300,
26,2,433500,846236801046100,2,1787200,
26,4,207300,846236801277500,4,570900,
26,1,385700,846236801520300,4,1109300,
26,3,306800,846236801836300,2,1655600,
26,1,385700,846236802107200,5,584100,
26,4,207300,846236802381700,5,1101400,
26,2,433500,846236802658900,3,1610100,
26,4,207300,846236802918600,6,534100,
26,1,385700,846236803159900,6,1049900,
26,3,306800,846236803415400,3,1576600,
26,1,385700,846236803633900,7,471200,
26,4,207300,846236803838600,7,917300,
26,2,433500,846236804126300,4,1464700,
26,4,207300,846236804414100,8,573400,
26,1,385700,846236804689500,8,1052800,
26,3,306800,846236804999400,4,1581500,
26,1,385700,846236805239700,9,547400,
26,4,207300,846236805468400,9,1051500,
26,2,433500,846236805664000,5,1535200,
26,4,207300,846236805849600,10,378500,
26,1,385700,846236806071000,10,828400,
26,3,306800,846236806376000,5,1373900,
26,1,385700,846236806575600,11,497500,
26,4,207300,846236806860800,11,991100,
26,2,433500,846236807096100,6,1429500,
26,4,207300,846236807307100,12,443200,
26,1,385700,846236807535900,12,958300,
26,3,306800,846236807807300,6,1428800,
26,1,385700,846236808019000,13,480300,
26,4,207300,846236808271900,13,962500,
26,2,433500,846236808508000,7,1408700,
26,4,207300,846236808735200,14,460500,
26,1,385700,846236808977700,14,956100,
26,3,306800,846236809267900,7,1458100,
26,2,433500,846236809493700,8,982900,
26,3,306800,846236809767500,8,497200,
26,2,433500,846236810009200,9,512700,
26,3,306800,846236810303500,9,533400,
26,2,433500,846236810521000,10,509200,
26,3,306800,846236810817100,10,511000,
26,2,433500,846236811059800,11,530800,
26,3,306800,846236811335700,11,511100,
26,2,433500,846236811569300,12,507100,
26,3,306800,846236811865500,12,497000,
26,2,433500,846236812121300,13,549300,
26,3,306800,846236812329700,13,461400,
26,2,433500,846236812538100,14,414100,
26,3,306800,846236812771100,14,438500,
26,1,385700,,,TOTAL,,31530400
26,2,433500,,,TOTAL,,35014400
26,3,306800,,,TOTAL,,35290000
26,4,207300,,,TOTAL,,31275100
27,3,211800,846237026144700,0,19648700,
27,4,133100,846237026411000,0,19939700,
27,2,322000,846237026786500,0,20261700,
27,1,335600,846237027087900,0,20628000,
27,1,335600,846237027376500,1,283900,
27,2,322000,846237027604600,1,812600,
27,4,133100,846237027878300,1,1281700,
27,3,211800,846237028108500,1,1513900,
27,4,133100,846237028365500,2,484300,
27,2,322000,846237028600600,2,993000,
27,1,335600,846237028936800,2,1557100,
27,2,322000,846237029156300,3,553100,
27,4,133100,846237029381500,3,1013300,
27,3,211800,846237029598500,2,1487200,
27,4,133100,846237029852200,4,468000,
27,2,322000,846237030085500,4,926300,
27,1,335600,846237030393200,3,1453800,
27,2,322000,846237030622100,5,533700,
27,4,133100,846237030893100,5,1038300,
27,3,211800,846237031146800,3,1545800,
27,4,133100,846237031342900,6,447000,
27,2,322000,846237031545700,6,921100,
27,1,335600,846237031824100,4,1428400,
27,2,322000,846237032067400,7,519100,
27,4,133100,846237032341800,7,996300,
27,3,211800,846237032584200,4,1434800,
27,4,133100,846237032798500,8,454100,
27,2,322000,846237033035700,8,965600,
27,1,335600,846237033328300,5,1501600,
27,2,322000,846237033590000,9,551800,
27,4,133100,846237033848500,9,1047400,
27,3,211800,846237034062500,5,1475900,
27,4,133100,846237034259400,10,408100,
27,2,322000,846237034546900,10,954200,
27,1,335600,846237034747800,6,1417000,
27,2,322000,846237034965700,11,405900,
27,4,133100,846237035186200,11,890700,
27,3,211800,846237035428200,6,1363400,
27,4,133100,846237035714500,12,525900,
27,2,322000,846237035920100,12,951900,
27,1,335600,846237036191500,7,1441200,
27,2,322000,846237036400600,13,477600,
27,4,133100,846237036675800,13,958800,
27,3,211800,846237036880100,7,1449100,
27,4,133100,846237037091500,14,413200,
27,2,322000,846237037298100,14,894800,
27,1,335600,846237037547600,8,1353700,
27,3,211800,846237037758500,8,875900,
27,1,335600,846237037981800,9,431500,
27,3,211800,846237038171000,9,409700,
27,1,335600,846237038367700,10,383000,
27,3,211800,846237038593600,10,420000,
27,1,335600,846237038869000,11,493300,
27,3,211800,846237039065500,11,464400,
27,1,335600,846237039346600,12,475100,
27,3,211800,846237039590300,12,494600,
27,1,335600,846237039822400,13,473200,
27,3,211800,846237040066600,13,473800,
27,1,335600,846237040300700,14,475500,
27,3,211800,846237040531600,14,462400,
27,1,335600,,,TOTAL,,33843800
27,2,322000,,,TOTAL,,30775900
27,3,211800,,,TOTAL,,34038300
27,4,133100,,,TOTAL,,30623000
28,3,259100,846237231330100,0,20503700,
28,2,379000,846237231629700,0,20782200,
28,4,135200,846237231999300,0,21206000,
28,1,358200,846237232358000,0,21565600,
28,4,135200,846237232619400,1,615400,
28,2,379000,846237232854100,1,1017000,
28,3,259100,846237233179900,1,1344900,
28,2,379000,846237233432600,2,575800,
28,4,135200,846237233653900,2,1031900,
28,1,358200,846237233890100,1,1527900,
28,4,135200,846237234112500,3,456000,
28,2,379000,846237234355800,3,920600,
28,3,259100,846237234673900,2,1491300,
28,2,379000,846237234922900,4,564400,
28,4,135200,846237235144600,4,1029600,
28,1,358200,846237235398800,2,1506200,
28,4,135200,846237235637500,5,491000,
28,2,379000,846237235897200,5,971700,
28,3,259100,846237236190700,3,1514400,
28,2,379000,846237236466400,6,566500,
28,4,135200,846237236709500,6,1069500,
28,1,358200,846237236950100,3,1548600,
28,4,135200,846237237189400,7,477300,
28,2,379000,846237237429100,7,960000,
28,3,259100,846237237722500,4,1529300,
28,2,379000,846237237942100,8,510600,
28,4,135200,846237238247400,8,1055600,
28,1,358200,846237238443800,4,1491000,
28,4,135200,846237238669000,9,418900,
28,2,379000,846237238899600,9,954800,
28,3,259100,846237239163800,5,1438800,
28,2,379000,846237239466700,10,564100,
28,4,135200,846237239699600,10,1027900,
28,1,358200,846237239924400,5,1478100,
28,4,135200,846237240153600,11,445800,
28,2,379000,846237240466700,11,985000,
28,3,259100,846237240750200,6,1583700,
28,2,379000,846237240989400,12,520000,
28,4,135200,846237241217100,12,1061100,
28,1,358200,846237241464000,6,1537200,
28,4,135200,846237241682500,13,462800,
28,2,379000,846237241911200,13,919300,
28,3,259100,846237242173500,7,1420900,
28,2,379000,846237242383300,14,469800,
28,4,135200,846237242686100,14,1001300,
28,1,358200,846237242913300,7,1446800,
28,3,259100,846237243189200,8,1013400,
28,1,358200,846237243455800,8,536300,
28,3,259100,846237243738500,9,546900,
28,1,358200,846237243946000,9,487500,
28,3,259100,846237244156400,10,415300,
28,1,358200,846237244379300,10,430700,
28,3,259100,846237244608600,11,442800,
28,1,358200,846237244830500,11,443300,
28,3,259100,846237245043100,12,432100,
28,1,358200,846237245231900,12,368600,
28,3,259100,846237245440600,13,394700,
28,1,358200,846237245634700,13,400200,
28,3,259100,846237245850600,14,407400,
28,1,358200,846237246061000,14,423800,
28,1,358200,,,TOTAL,,35271300
28,2,379000,,,TOTAL,,31538300
28,3,259100,,,TOTAL,,35026900
28,4,135200,,,TOTAL,,31895400
29,2,417300,846237476397500,0,20139100,
29,3,319100,846237476662600,0,20432600,
29,1,346500,846237477079400,0,20906300,
29,4,225300,846237477346200,0,21151500,
29,1,346500,846237477602200,1,516900,
29,2,417300,846237477859500,1,983900,
29,3,319100,846237478116300,1,1240400,
29,2,417300,846237478435500,2,573500,
29,1,346500,846237478666200,2,1062000,
29,4,225300,846237478967400,1,1616400,
29,1,346500,846237479262800,3,593800,
29,2,417300,846237479559200,3,1120900,
29,3,319100,846237479798200,2,1678900,
29,2,417300,846237480093800,4,532100,
29,1,346500,846237480313400,4,1048100,
29,4,225300,846237480602600,2,1632300,
29,1,346500,846237480835100,5,519000,
29,2,417300,846237481040400,5,944300,
29,3,319100,846237481250700,3,1449800,
29,2,417300,846237481587400,6,544300,
29,1,346500,846237481816200,6,978300,
29,4,225300,846237482138800,3,1533600,
29,1,346500,846237482372900,7,553600,
29,2,417300,846237482636500,7,1046600,
29,3,319100,846237482863800,4,1610500,
29,2,417300,846237483140400,8,497600,
29,1,346500,846237483409600,8,1034100,
29,4,225300,846237483656600,4,1515100,
29,1,346500,846237483921000,9,508700,
29,2,417300,846237484227800,9,1084700,
29,3,319100,846237484461800,5,1595300,
29,2,417300,846237484733700,10,503500,
29,1,346500,846237484971300,10,1047600,
29,4,225300,846237485240300,5,1581000,
29,1,346500,846237485510200,11,528900,
29,2,417300,846237485769700,11,1019400,
29,3,319100,846237486059000,6,1594500,
29,2,417300,846237486332000,12,559800,
29,1,346500,846237486576500,12,1063700,
29,4,225300,846237486833500,6,1590500,
29,1,346500,846237487095000,13,515900,
29,2,417300,846237487347100,13,1012700,
29,3,319100,846237487556200,7,1494700,
29,2,417300,846237487838300,14,488500,
29,1,346500,846237488168600,14,1061600,
29,4,225300,846237488433700,7,1597600,
29,3,319100,846237488659700,8,1100500,
29,3,319100,846237488868300,9,206100,
29,4,225300,846237489079100,8,642800,
29,3,319100,846237489329800,10,459300,
29,4,225300,846237489531900,9,450200,
29,3,319100,846237489752400,11,416700,
29,3,319100,846237489949900,12,195700,
29,4,225300,846237490214800,10,680500,
29,3,319100,846237490455600,13,503600,
29,4,225300,846237490693300,11,432900,
29,3,319100,846237490891600,14,433100,
29,4,225300,846237491180500,12,484600,
29,4,225300,846237491416500,13,233400,
29,4,225300,846237491581200,14,162600,
29,1,346500,,,TOTAL,,32008300
29,2,417300,,,TOTAL,,31582800
29,3,319100,,,TOTAL,,34664200
29,4,225300,,,TOTAL,,35388800
30,1,427100,846237664710200,0,23795200,
30,3,365500,846237665114400,0,24141000,
30,2,467500,846237665512500,0,24515100,
30,4,277200,846237665848200,0,24909300,
30,2,467500,846237666136200,1,618400,
30,3,365500,846237666424400,1,1181500,
30,1,427100,846237666762100,1,1521400,
30,1,427100,846237667036100,2,271600,
30,1,427100,846237667316500,3,278100,
30,1,427100,846237667584400,4,265300,
30,1,427100,846237667806100,5,219200,
30,3,365500,846237668115800,2,1688700,
30,3,365500,846237668458900,3,340200,
30,3,365500,846237668727800,4,266200,
30,3,365500,846237668977500,5,247400,
30,3,365500,846237669225100,6,245400,
30,3,365500,846237669482300,7,254800,
30,3,365500,846237669733400,8,248700,
30,3,365500,846237669975200,9,239400,
30,3,365500,846237670243400,10,266000,
30,2,467500,846237670538200,2,4399100,
30,4,277200,846237670786600,1,4934000,
30,2,467500,846237671087900,3,546700,
30,3,365500,846237671384600,11,1122900,
30,1,427100,846237671698600,6,3889800,
30,1,427100,846237671957200,7,256100,
30,1,427100,846237672240800,8,281300,
30,3,365500,846237672456500,12,1069600,
30,2,467500,846237672692300,4,1601800,
30,4,277200,846237672915200,2,2126000,
30,2,467500,846237673210200,5,514900,
30,3,365500,846237673475300,13,1015900,
30,1,427100,846237673740000,9,1496900,
30,3,365500,846237674075200,14,597200,
30,2,467500,846237674429500,6,1217000,
30,4,277200,846237674676800,3,1758900,
30,4,277200,846237674911700,4,232400,
30,4,277200,846237675142100,5,228200,
30,2,467500,846237675393000,7,961100,
30,1,427100,846237675675900,10,1933100,
30,2,467500,846237675911000,8,515900,
30,4,277200,846237676171500,6,1027200,
30,2,467500,846237676413400,9,500300,
30,1,427100,846237676683600,11,997400,
30,2,467500,846237676981000,10,565400,
30,2,467500,846237677248700,11,256200,
30,4,277200,846237677516000,7,1342100,
30,2,467500,846237677754500,12,502800,
30,1,427100,846237678090800,12,1404500,
30,2,467500,846237678343600,13,586400,
30,4,277200,846237678650700,8,1131900,
30,2,467500,846237678887800,14,541500,
30,1,427100,846237679120100,13,1026600,
30,4,277200,846237679380100,9,726900,
30,1,427100,846237679589600,14,466800,
30,4,277200,846237679880800,10,469600,
30,4,277200,846237680177900,11,289200,
30,4,277200,846237680487300,12,306900,
30,4,277200,846237680810600,13,321000,
30,4,277200,846237680988900,14,176200,
30,1,427100,,,TOTAL,,38677800
30,2,467500,,,TOTAL,,37893100
30,3,365500,,,TOTAL,,33104400
30,4,277200,,,TOTAL,,40052100
31,3,338200,846237832520500,0,19565800,
31,2,452900,846237832837400,0,19855300,
31,1,416400,846237833124400,0,20197900,
31,4,286800,846237833408300,0,20478100,
31,1,416400,846237833744400,1,615200,
31,3,338200,846237834018400,1,983000,
31,2,452900,846237834303300,1,1268200,
31,3,338200,846237834539800,2,518800,
31,1,416400,846237834889200,2,1142500,
31,4,286800,846237835180700,1,1767700,
31,1,416400,846237835497200,3,605500,
31,3,338200,846237835786000,3,1243400,
31,2,452900,846237836039600,2,1733700,
31,3,338200,846237836276500,4,487800,
31,1,416400,846237836568200,4,1068400,
31,4,286800,846237836803500,2,1620000,
31,1,416400,846237837034100,5,463300,
31,3,338200,846237837250300,5,970900,
31,2,452900,846237837493500,3,1451100,
31,3,338200,846237837731900,6,478500,
31,1,416400,846237838029400,6,992600,
31,4,286800,846237838313400,3,1506800,
31,1,416400,846237838561300,7,529400,
