experimento,hilo,tiempo_obtener_logger_ns,timestamp_ns,mensaje,tiempo_escritura_ns,tiempo_total_registro_ns
21,2,757900,848002369193700,13,1016600,
21,3,664700,848002369475700,6,1599500,
21,2,757900,848002369774900,14,578400,
21,1,711300,848002370069000,13,1119000,
21,4,545200,848002370295700,7,1632200,
21,1,711300,848002370584700,14,508400,
21,3,664700,848002370844100,7,1365500,
21,4,545200,848002371160100,8,862300,
21,3,664700,848002371378000,8,531200,
21,4,545200,848002371738700,9,575800,
21,3,664700,848002372039200,9,658500,
21,4,545200,848002372360400,10,618900,
21,3,664700,848002372661000,10,619100,
21,4,545200,848002372895700,11,524300,
21,4,545200,848002373120600,12,222900,
21,3,664700,848002373449500,11,780300,
21,4,545200,848002373720700,13,567000,
21,3,664700,848002373933900,12,480000,
21,4,545200,848002374253200,14,524800,
21,3,664700,848002374583600,13,646900,
21,3,664700,848002374865900,14,279700,
21,1,711300,,,TOTAL,,32860500
21,2,757900,,,TOTAL,,31999300
21,3,664700,,,TOTAL,,37109600
21,4,545200,,,TOTAL,,36516300
22,1,469000,848002559040600,0,22631500,
22,4,282400,848002559426300,0,23008300,
22,3,358800,848002559785200,0,23342300,
22,2,459100,848002560092800,0,23621000,
22,3,358800,848002560359600,1,489300,
22,1,469000,848002560628600,1,758700,
22,4,282400,848002560991400,1,1121600,
22,1,469000,848002561240800,2,609800,
22,3,358800,848002561461700,2,1099700,
22,2,459100,848002561698100,1,1600900,
22,3,358800,848002561943300,3,478700,
22,1,469000,848002562312600,3,1069000,
22,4,282400,848002562625100,2,1631500,
22,1,469000,848002562866300,4,551000,
22,3,358800,848002563158600,4,1212900,
22,2,459100,848002563401800,2,1700800,
22,3,358800,848002563666500,5,505500,
22,1,469000,848002563937800,5,1068900,
22,4,282400,848002564238000,3,1610400,
22,1,469000,848002564529400,6,589100,
22,3,358800,848002564767900,6,1099000,
22,2,459100,848002565079200,3,1674800,
22,3,358800,848002565398400,7,628000,
22,1,469000,848002565690100,7,1158100,
22,4,282400,848002565981000,4,1740700,
22,1,469000,848002566290800,8,598100,
22,3,358800,848002566545200,8,1144300,
22,2,459100,848002566768200,4,1686200,
22,3,358800,848002567030300,9,482400,
22,1,469000,848002567259900,9,966400,
22,4,282400,848002567501600,5,1518200,
22,1,469000,848002567712800,10,450700,
22,3,358800,848002567970900,10,937600,
22,2,459100,848002568172800,5,1401700,
22,3,358800,848002568454800,11,475800,
22,1,469000,848002568694300,11,967300,
22,4,282400,848002568908100,6,1404100,
22,1,469000,848002569134600,12,437800,
22,3,358800,848002569397700,12,940200,
22,2,459100,848002569664800,6,1489200,
22,3,358800,848002569874700,13,474300,
22,1,469000,848002570110600,13,973600,
22,4,282400,848002570338600,7,1428200,
22,1,469000,848002570589400,14,476000,
22,3,358800,848002570863700,14,986300,
22,2,459100,848002571104700,7,1437300,
22,4,282400,848002571283200,8,941600,
22,2,459100,848002571490900,8,383700,
22,4,282400,848002571761400,9,476500,
22,2,459100,848002571968100,9,474400,
22,4,282400,848002572176800,10,413100,
22,2,459100,848002572381300,10,410700,
22,4,282400,848002572685300,11,499400,
22,2,459100,848002572920700,11,532100,
22,4,282400,848002573171100,12,483200,
22,2,459100,848002573403300,12,450100,
22,4,282400,848002573602800,13,427100,
22,2,459100,848002573792700,13,386800,
22,4,282400,848002574009000,14,403900,
22,2,459100,848002574214600,14,419400,
22,1,469000,,,TOTAL,,34183000
22,2,459100,,,TOTAL,,37745200
22,3,358800,,,TOTAL,,34423700
22,4,282400,,,TOTAL,,37594000
23,4,337200,848002756955500,0,23171500,
23,3,436300,848002757269000,0,23444200,
23,1,484400,848002757617200,0,23836700,
23,2,526200,848002758013900,0,24161000,
23,3,436300,848002758289800,1,445700,
23,1,484400,848002758583400,1,739500,
23,4,337200,848002758928700,1,1086700,
23,1,484400,848002759165300,2,579200,
23,3,436300,848002759400100,2,1108000,
23,2,526200,848002759639100,1,1621000,
23,3,436300,848002759876700,3,473900,
23,1,484400,848002760154200,3,986300,
23,4,337200,848002760468100,2,1537000,
23,1,484400,848002760741900,4,585000,
23,3,436300,848002760996600,4,1117300,
23,2,526200,848002761209200,2,1567500,
23,3,436300,848002761445200,5,446000,
23,1,484400,848002761705900,5,961500,
23,4,337200,848002762031000,3,1552200,
23,1,484400,848002762235700,6,527200,
23,3,436300,848002762477200,6,1029600,
23,2,526200,848002762781000,3,1569000,
23,3,436300,848002763059800,7,576900,
23,1,484400,848002763295300,7,1057500,
23,4,337200,848002763591100,4,1557700,
23,1,484400,848002763810500,8,512600,
23,3,436300,848002764059100,8,996800,
23,2,526200,848002764283100,4,1499400,
23,3,436300,848002764633500,9,572000,
23,1,484400,848002764897400,9,1084300,
23,4,337200,848002765196100,5,1602700,
23,1,484400,848002765438400,10,538500,
23,3,436300,848002765662500,10,1026200,
23,2,526200,848002765899500,5,1613700,
23,3,436300,848002766193000,11,520800,
23,1,484400,848002766433300,11,980600,
23,4,337200,848002766662700,6,1464200,
23,1,484400,848002766874000,12,438200,
23,3,436300,848002767137500,12,942200,
23,2,526200,848002767331700,6,1429700,
23,3,436300,848002767526900,13,386800,
23,1,484400,848002767734200,13,857700,
23,4,337200,848002767949600,7,1284300,
23,1,484400,848002768187200,14,450400,
23,3,436300,848002768469100,14,939800,
23,2,526200,848002768754800,7,1420700,
23,4,337200,848002768964700,8,1012700,
23,2,526200,848002769230800,8,473700,
23,2,526200,848002769416300,9,183100,
23,4,337200,848002769698000,9,730800,
23,2,526200,848002769932600,10,514100,
23,4,337200,848002770169300,10,468600,
23,2,526200,848002770389300,11,446100,
23,4,337200,848002770663700,11,485500,
23,2,526200,848002770879300,12,487700,
23,4,337200,848002771168500,12,475200,
23,2,526200,848002771384100,13,502200,
23,4,337200,848002771670900,13,499900,
23,2,526200,848002771864500,14,478200,
23,4,337200,848002772128900,14,455700,
23,1,484400,,,TOTAL,,34409800
23,2,526200,,,TOTAL,,38014200
23,3,436300,,,TOTAL,,34647500
23,4,337200,,,TOTAL,,38347100
24,2,570700,848002944741900,0,24063400,
24,1,528500,848002945046600,0,24439600,
24,3,465600,848002945513600,0,24868200,
24,4,388100,848002945792400,0,25178900,
24,1,528500,848002946048200,1,533600,
24,3,465600,848002946305100,1,786400,
24,2,570700,848002946699500,1,1188300,
24,3,465600,848002947036000,2,728200,
24,1,528500,848002947304300,2,1253400,
24,4,388100,848002947625600,1,1828300,
24,1,528500,848002947925400,3,618300,
24,3,465600,848002948140800,3,1101500,
24,2,570700,848002948349000,2,1647000,
24,3,465600,848002948632800,4,489200,
24,1,528500,848002948839200,4,911100,
24,4,388100,848002949103500,2,1475300,
24,1,528500,848002949332800,5,491500,
24,3,465600,848002949569100,5,933600,
24,2,570700,848002949788900,3,1437300,
24,3,465600,848002950040700,6,469000,
24,1,528500,848002950357000,6,1021500,
24,4,388100,848002950624300,3,1518100,
24,1,528500,848002950848700,7,489400,
24,3,465600,848002951104100,7,1060600,
24,2,570700,848002951348000,4,1556600,
24,3,465600,848002951597100,8,490500,
24,1,528500,848002951825500,8,974200,
24,4,388100,848002952104400,4,1477400,
24,1,528500,848002952443400,9,615200,
24,3,465600,848002952761400,9,1162000,
24,2,570700,848002952992800,5,1642200,
24,3,465600,848002953255000,10,490800,
24,1,528500,848002953574100,10,1119000,
24,4,388100,848002953801000,5,1693500,
24,1,528500,848002954048400,11,465900,
24,3,465600,848002954261900,11,989300,
24,2,570700,848002954477600,6,1481900,
24,3,465600,848002954716200,12,451700,
24,1,528500,848002955001900,12,950900,
24,4,388100,848002955253400,6,1449900,
24,1,528500,848002955447000,13,442500,
24,3,465600,848002955643100,13,924600,
24,2,570700,848002955835700,7,1355800,
24,3,465600,848002956025900,14,380300,
24,1,528500,848002956352100,14,903100,
24,4,388100,848002956615700,7,1359400,
24,2,570700,848002956855800,8,1017500,
24,2,570700,848002957214600,9,356100,
24,4,388100,848002957440900,8,822500,
24,2,570700,848002957646800,10,429600,
24,4,388100,848002957845500,9,401900,
24,2,570700,848002958046300,11,392900,
24,2,570700,848002958263000,12,210900,
24,4,388100,848002958502200,10,653900,
24,2,570700,848002958773000,13,507600,
24,4,388100,848002959014400,11,478300,
24,2,570700,848002959293700,14,518000,
24,4,388100,848002959609300,12,592100,
24,4,388100,848002959837400,13,226100,
24,4,388100,848002960031400,14,192400,
24,1,528500,,,TOTAL,,35747900
24,2,570700,,,TOTAL,,38617800
24,3,465600,,,TOTAL,,35383000
24,4,388100,,,TOTAL,,39420000
25,3,486900,848003142961700,0,23182800,
25,4,358000,848003143277200,0,23525000,
25,1,540300,848003143687700,0,23945600,
25,2,596900,848003143993300,0,24185900,
25,1,540300,848003144323000,1,550400,
25,4,358000,848003144599300,1,826200,
25,3,486900,848003144999700,1,1227300,
25,4,358000,848003145349700,2,747700,
25,1,540300,848003145687300,2,1361900,
25,2,596900,848003145949200,1,1951300,
25,1,540300,848003146244600,3,554900,
25,4,358000,848003146531800,3,1179600,
25,3,486900,848003146868300,2,1866200,
25,4,358000,848003147117700,4,583200,
25,1,540300,848003147426300,4,1179300,
25,2,596900,848003147685200,2,1733100,
25,1,540300,848003147976400,5,547800,
25,4,358000,848003148200600,5,1080900,
25,3,486900,848003148470500,3,1599600,
25,4,358000,848003148695000,6,492300,
25,1,540300,848003148943700,6,964500,
25,2,596900,848003149236500,3,1548700,
25,1,540300,848003149496200,7,549700,
25,4,358000,848003149741500,7,1043800,
25,3,486900,848003149965400,4,1492200,
25,4,358000,848003150161500,8,417200,
25,1,540300,848003150432000,8,933000,
25,2,596900,848003150656300,4,1417100,
25,1,540300,848003150925000,9,490600,
25,4,358000,848003151220400,9,1056100,
25,3,486900,848003151438400,5,1470500,
25,4,358000,848003151729500,10,506400,
25,1,540300,848003151989300,10,1061700,
25,2,596900,848003152254700,5,1595900,
25,1,540300,848003152463300,11,465100,
25,4,358000,848003152706600,11,959800,
25,3,486900,848003152904100,6,1463300,
25,4,358000,848003153115900,12,407100,
25,1,540300,848003153327000,12,856800,
25,2,596900,848003153529000,6,1272000,
25,1,540300,848003153768700,13,439100,
25,4,358000,848003153979400,13,861000,
25,3,486900,848003154167800,7,1261200,
25,4,358000,848003154442300,14,460400,
25,1,540300,848003154697300,14,926400,
25,2,596900,848003154985900,7,1454300,
25,3,486900,848003155190200,8,1020000,
25,3,486900,848003155383000,9,190100,
25,2,596900,848003155708400,8,720000,
25,3,486900,848003155927700,10,542500,
25,2,596900,848003156167300,9,456300,
25,3,486900,848003156382400,11,447300,
25,2,596900,848003156630400,10,460600,
25,3,486900,848003156927600,12,543200,
25,2,596900,848003157207100,11,568900,
25,3,486900,848003157418200,13,454200,
25,2,596900,848003157622100,12,412200,
25,3,486900,848003157832900,14,412000,
25,2,596900,848003158147100,13,522600,
25,2,596900,848003158427800,14,278200,
25,1,540300,,,TOTAL,,34958200
25,2,596900,,,TOTAL,,38623000
25,3,486900,,,TOTAL,,38056700
25,4,358000,,,TOTAL,,34692700
26,4,420000,848003342113100,0,25556600,
26,3,544500,848003342477600,0,25916100,
26,1,633000,848003342868600,0,26313800,
26,2,636300,848003343306500,0,26724600,
26,1,633000,848003343626100,1,630800,
26,4,420000,848003343862200,1,849800,
26,3,544500,848003344233400,1,1235600,
26,4,420000,848003344547500,2,682400,
26,1,633000,848003344797300,2,1168500,
26,2,636300,848003345127200,1,1816500,
26,1,633000,848003345353800,3,553600,
26,4,420000,848003345659000,3,1108600,
26,3,544500,848003345922800,2,1686700,
26,4,420000,848003346176300,4,515000,
26,1,633000,848003346380300,4,1023700,
26,2,636300,848003346672000,2,1542200,
26,1,633000,848003346894900,5,511900,
26,4,420000,848003347140500,5,961500,
26,3,544500,848003347427500,3,1501700,
26,4,420000,848003347645100,6,502000,
26,1,633000,848003347860700,6,963200,
26,2,636300,848003348198400,3,1524300,
26,1,633000,848003348449100,7,585500,
26,4,420000,848003348736200,7,1088600,
26,3,544500,848003348970600,4,1540600,
26,4,420000,848003349209800,8,470400,
26,1,633000,848003349488400,8,1036000,
26,2,636300,848003349702800,4,1500300,
26,1,633000,848003349926400,9,435400,
26,4,420000,848003350185300,9,972700,
26,3,544500,848003350412700,5,1439200,
26,4,420000,848003350627000,10,439000,
26,1,633000,848003350893100,10,963800,
26,2,636300,848003351265900,5,1560600,
26,1,633000,848003351501800,11,600000,
26,4,420000,848003351757900,11,1112700,
26,3,544500,848003352021800,6,1606600,
26,4,420000,848003352326300,12,565900,
26,1,633000,848003352618000,12,1113600,
26,1,633000,848003352844600,13,223900,
26,2,636300,848003353070100,6,1800800,
26,1,633000,848003353351100,14,504000,
26,4,420000,848003353654500,13,1324200,
26,4,420000,848003353877200,14,220100,
26,3,544500,848003354174600,7,2150300,
26,2,636300,848003354398500,7,1325900,
26,2,636300,848003354628400,8,227400,
26,3,544500,848003354887700,8,706700,
26,2,636300,848003355227700,9,596600,
26,3,544500,848003355488600,9,598500,
26,2,636300,848003355755000,10,524500,
26,3,544500,848003356010300,10,519000,
26,2,636300,848003356267700,11,504000,
26,3,544500,848003356522400,11,504300,
26,2,636300,848003356814800,12,544100,
26,3,544500,848003357086800,12,526000,
26,2,636300,848003357379600,13,561900,
26,3,544500,848003357602800,13,513200,
26,3,544500,848003357824700,14,219100,
26,2,636300,848003358133500,14,751300,
26,1,633000,,,TOTAL,,36798600
26,2,636300,,,TOTAL,,41554300
26,3,544500,,,TOTAL,,41265900
26,4,420000,,,TOTAL,,37323800
27,4,379300,848003548281700,0,21557400,
27,1,586300,848003548571900,0,21848000,
27,3,462900,848003548870800,0,22135500,
27,2,558700,848003549122000,0,22367100,
27,4,379300,848003549338700,1,415600,
27,1,586300,848003549641600,1,720300,
27,3,462900,848003549932100,1,1011200,
27,1,586300,848003550229400,2,585400,
27,4,379300,848003550529000,2,1187700,
27,2,558700,848003550837000,1,1710700,
27,4,379300,848003551092400,3,560700,
27,1,586300,848003551322900,3,1091100,
27,3,462900,848003551523100,2,1588400,
27,1,586300,848003551809300,4,483700,
27,4,379300,848003552015300,4,920400,
27,2,558700,848003552229400,2,1389500,
27,4,379300,848003552441000,5,423700,
27,1,586300,848003552703600,5,891800,
27,3,462900,848003552952500,3,1427500,
27,1,586300,848003553207800,6,501600,
27,4,379300,848003553430100,6,986600,
27,2,558700,848003553674900,3,1443000,
27,4,379300,848003553883700,7,451000,
27,1,586300,848003554149000,7,934500,
27,3,462900,848003554397100,4,1442100,
27,1,586300,848003554656200,8,504700,
27,4,379300,848003554899000,8,1012900,
27,2,558700,848003555119700,4,1442400,
27,4,379300,848003555332900,9,431400,
27,1,586300,848003555595500,9,936900,
27,3,462900,848003555805100,5,1405500,
27,1,586300,848003556081800,10,483300,
27,4,379300,848003556264400,10,929100,
27,2,558700,848003556471300,5,1348900,
27,4,379300,848003556673700,11,401400,
27,1,586300,848003556988300,11,891300,
27,3,462900,848003557197900,6,1390200,
27,1,586300,848003557421700,12,430700,
27,4,379300,848003557626700,12,950400,
27,2,558700,848003557909400,6,1435500,
27,4,379300,848003558119400,13,489900,
27,1,586300,848003558307800,13,884000,
27,3,462900,848003558541200,7,1340600,
27,1,586300,848003558759400,14,449500,
27,4,379300,848003559061500,14,939500,
27,2,558700,848003559347500,7,1435500,
27,3,462900,848003559530300,8,986500,
27,2,558700,848003559708800,8,358800,
27,3,462900,848003559898100,9,365400,
27,2,558700,848003560085400,9,374000,
27,3,462900,848003560268600,10,368100,
27,2,558700,848003560456700,10,368900,
27,3,462900,848003560672100,11,393500,
27,2,558700,848003560894500,11,430100,
27,3,462900,848003561121200,12,446700,
27,2,558700,848003561318100,12,376100,
27,3,462900,848003561533400,13,407900,
27,2,558700,848003561732800,13,412400,
27,3,462900,848003561984300,14,448500,
27,2,558700,848003562184200,14,449000,
27,1,586300,,,TOTAL,,32038100
27,2,558700,,,TOTAL,,35432100
27,3,462900,,,TOTAL,,35255500
27,4,379300,,,TOTAL,,32340000
28,1,485100,848003742638200,0,23803600,
28,4,369300,848003742919900,0,24075100,
28,2,533600,848003743225900,0,24331500,
28,3,433000,848003743568700,0,24708500,
28,1,485100,848003743830800,1,433100,
28,4,369300,848003744114100,1,715900,
28,2,533600,848003744483200,1,1079400,
28,4,369300,848003744753000,2,636300,
28,1,485100,848003745037100,2,1204200,
28,3,433000,848003745273100,1,1699800,
28,1,485100,848003745504200,3,464500,
28,4,369300,848003745705600,3,950000,
28,2,533600,848003746000600,2,1511500,
28,4,369300,848003746221800,4,513600,
28,1,485100,848003746494200,4,987300,
28,3,433000,848003746809000,2,1533500,
28,1,485100,848003746999500,5,502800,
28,4,369300,848003747235000,5,1010400,
28,2,533600,848003747445700,3,1442600,
28,4,369300,848003747685400,6,447700,
28,1,485100,848003747920000,6,918500,
28,3,433000,848003748218900,3,1407400,
28,1,485100,848003748522300,7,599700,
28,4,369300,848003748777900,7,1086800,
28,2,533600,848003749005100,4,1556700,
28,4,369300,848003749209600,8,429200,
28,1,485100,848003749444900,8,920200,
28,3,433000,848003749781800,4,1560500,
28,1,485100,848003750051300,9,604500,
28,4,369300,848003750304700,9,1092600,
28,2,533600,848003750536300,5,1528600,
28,4,369300,848003750752900,10,445400,
28,1,485100,848003750982300,10,928700,
28,3,433000,848003751246500,5,1462300,
28,1,485100,848003751447000,11,455700,
28,4,369300,848003751697800,11,924800,
28,2,533600,848003751981800,6,1443100,
28,4,369300,848003752257900,12,557600,
28,1,485100,848003752514200,12,1065200,
28,3,433000,848003752746500,6,1497600,
28,1,485100,848003752962600,13,445700,
28,4,369300,848003753148100,13,887800,
28,2,533600,848003753334200,7,1349900,
28,4,369300,848003753524200,14,373600,
28,1,485100,848003753745600,14,780700,
28,3,433000,848003753984000,7,1234900,
28,2,533600,848003754178900,8,842300,
28,3,433000,848003754403200,8,416600,
28,3,433000,848003754628300,9,222900,
28,2,533600,848003754851100,9,669500,
28,3,433000,848003755076600,10,446200,
28,2,533600,848003755294400,10,441100,
28,3,433000,848003755496000,11,411900,
28,2,533600,848003755743300,11,441600,
28,3,433000,848003755927400,12,428900,
28,2,533600,848003756101500,12,330200,
28,3,433000,848003756286800,13,355300,
28,2,533600,848003756487400,13,383700,
28,2,533600,848003756678900,14,189000,
28,3,433000,848003756921300,14,632300,
28,1,485100,,,TOTAL,,34914000
28,2,533600,,,TOTAL,,37786900
28,3,433000,,,TOTAL,,38063500
28,4,369300,,,TOTAL,,34682100
29,3,449100,848003923367400,0,21611000,
29,1,497000,848003923770300,0,22058900,
29,2,558700,848003924148500,0,22359500,
29,4,358100,848003924538500,0,22812900,
29,3,449100,848003924812400,1,603800,
29,2,558700,848003925131900,1,922900,
29,1,497000,848003925518800,1,1310100,
29,2,558700,848003925850100,2,716000,
29,3,449100,848003926189300,2,1374400,
29,4,358100,848003926498900,1,1955600,
29,3,449100,848003926740500,3,548300,
29,2,558700,848003927032600,3,1179800,
29,1,497000,848003927358800,2,1837200,
29,2,558700,848003927670300,4,635300,
29,3,449100,848003927921400,4,1178200,
29,4,358100,848003928232700,2,1727400,
29,3,449100,848003928452100,5,528200,
29,2,558700,848003928716300,5,1043500,
29,1,497000,848003928964100,3,1602800,
29,2,558700,848003929271100,6,552500,
29,3,449100,848003929493200,6,1038400,
29,4,358100,848003929765200,3,1529900,
29,3,449100,848003930026000,7,530400,
29,2,558700,848003930304300,7,1030500,
29,1,497000,848003930590800,4,1624100,
29,2,558700,848003930809400,8,502800,
29,3,449100,848003931039000,8,1010200,
29,4,358100,848003931322600,4,1554900,
29,3,449100,848003931527000,9,485300,
29,2,558700,848003931786900,9,974400,
29,1,497000,848003932075800,5,1478900,
29,2,558700,848003932315100,10,525700,
29,3,449100,848003932598700,10,1069400,
29,4,358100,848003932895300,5,1570300,
29,3,449100,848003933207100,11,599700,
29,2,558700,848003933433000,11,1099800,
29,1,497000,848003933727800,6,1649000,
29,2,558700,848003933994400,12,558900,
29,3,449100,848003934244500,12,1035100,
29,4,358100,848003934523200,6,1625100,
29,3,449100,848003934734400,13,487300,
29,2,558700,848003935004000,13,1007100,
29,1,497000,848003935252000,7,1521800,
29,2,558700,848003935468400,14,462100,
29,3,449100,848003935742800,14,1005600,
29,4,358100,848003936040800,7,1514900,
29,1,497000,848003936250300,8,996100,
29,4,358100,848003936472000,8,428400,
29,1,497000,848003936725900,9,473100,
29,4,358100,848003937000000,9,524700,
29,4,358100,848003937215300,10,212700,
29,1,497000,848003937453700,10,724400,
29,4,358100,848003937754700,11,528900,
29,4,358100,848003937979200,12,221800,
29,1,497000,848003938225500,11,761300,
29,4,358100,848003938460600,13,447300,
29,4,358100,848003938690100,14,227500,
29,1,497000,848003938987800,12,759400,
29,1,497000,848003939205000,13,214400,
29,1,497000,848003939412800,14,205600,
29,1,497000,,,TOTAL,,37703600
29,2,558700,,,TOTAL,,33682700
29,3,449100,,,TOTAL,,33991000
29,4,358100,,,TOTAL,,36967100
30,4,372800,848004112706500,0,22481500,
30,1,514000,848004113123700,0,22913300,
30,3,464500,848004113421200,0,23164900,
30,1,514000,848004113791300,1,366300,
30,2,579800,848004114131900,0,23842000,
30,1,514000,848004114473300,2,679500,
30,4,372800,848004114790300,1,1365600,
30,3,464500,848004115111500,1,1684700,
30,4,372800,848004115374700,2,581700,
30,1,514000,848004115710500,3,1235000,
30,2,579800,848004116030600,1,1894500,
30,1,514000,848004116373400,4,660400,
30,4,372800,848004116630800,3,1253500,
30,3,464500,848004116883600,2,1769800,
30,4,372800,848004117180300,4,546600,
30,1,514000,848004117485300,5,1109400,
30,2,579800,848004117734400,2,1701400,
30,1,514000,848004118048500,6,560700,
30,4,372800,848004118315800,5,1133000,
30,3,464500,848004118530800,3,1644400,
30,4,372800,848004118807600,6,489200,
30,1,514000,848004119081300,7,1029700,
30,2,579800,848004119370500,3,1634100,
30,1,514000,848004119663200,8,579300,
30,4,372800,848004119897500,7,1087400,
30,3,464500,848004120100100,4,1567000,
30,4,372800,848004120306200,8,406100,
30,1,514000,848004120614100,9,948300,
30,2,579800,848004120860500,4,1487400,
30,1,514000,848004121158600,10,542100,
30,4,372800,848004121369500,9,1061000,
30,3,464500,848004121657800,5,1555400,
30,4,372800,848004121875900,10,503600,
30,1,514000,848004122147700,11,970400,
30,1,514000,848004122441100,12,291400,
30,2,579800,848004122705900,5,1842600,
30,1,514000,848004122972900,13,529800,
30,4,372800,848004123249500,11,1363800,
30,3,464500,848004123556500,6,1896000,
30,4,372800,848004123790400,12,538200,
30,1,514000,848004124105200,14,1130000,
30,2,579800,848004124356600,6,1647900,
30,2,579800,848004124616000,7,255800,
30,4,372800,848004124868100,13,1075100,
30,3,464500,848004125142100,7,1582700,
30,4,372800,848004125430200,14,559300,
30,2,579800,848004125691000,8,1072000,
30,3,464500,848004125956600,8,811700,
30,2,579800,848004126227600,9,534300,
30,3,464500,848004126498900,9,539800,
30,2,579800,848004126784000,10,553300,
30,3,464500,848004127059300,10,558100,
30,2,579800,848004127341500,11,545900,
30,3,464500,848004127634200,11,563500,
30,2,579800,848004127957800,12,612800,
30,3,464500,848004128224300,12,548300,
30,2,579800,848004128462600,13,497400,
30,3,464500,848004128753700,13,526600,
30,2,579800,848004128984600,14,519400,
30,3,464500,848004129274900,14,518700,
30,1,514000,,,TOTAL,,33897600
30,2,579800,,,TOTAL,,38697300
30,3,464500,,,TOTAL,,39020700
30,4,372800,,,TOTAL,,35208400
31,4,380500,848004302450200,0,24370500,
31,2,587000,848004302756300,0,24611700,
31,1,548400,848004303237500,0,25173500,
31,3,508500,848004303495800,0,25384300,
31,4,380500,848004303767700,1,505700,
31,1,548400,848004304097300,1,835300,
31,2,587000,848004304418700,1,1154600,
31,1,548400,848004304789300,2,689400,
31,4,380500,848004305073100,2,1302800,
31,3,508500,848004305374900,1,1874100,
31,4,380500,848004305610800,3,534600,
31,1,548400,848004305898900,3,1107200,
31,2,587000,848004306167700,2,1746200,
31,1,548400,848004306428000,4,526500,
31,4,380500,848004306718200,4,1104600,
31,3,508500,848004306967900,2,1590100,
31,4,380500,848004307206000,5,484900,
31,1,548400,848004307464600,5,1033800,
31,2,587000,848004307756400,3,1585800,
31,1,548400,848004307977600,6,510400,
31,4,380500,848004308243300,6,1034500,
31,3,508500,848004308519300,3,1548700,
31,4,380500,848004308740300,7,494300,
31,1,548400,848004308970900,7,990300,
31,2,587000,848004309252300,4,1493600,
31,1,548400,848004309484500,8,510900,
31,4,380500,848004309740900,8,997800,
31,3,508500,848004309960000,4,1437900,
31,4,380500,848004310177700,9,434200,
31,1,548400,848004310432700,9,945500,
31,2,587000,848004310654500,5,1399500,
31,1,548400,848004310906900,10,471300,
31,4,380500,848004311143100,10,962800,
31,3,508500,848004311440900,5,1478200,
31,4,380500,848004311652600,11,500700,
31,1,548400,848004311881100,11,959200,
31,2,587000,848004312099300,6,1442100,
31,1,548400,848004312389600,12,506000,
31,4,380500,848004312598000,12,942500,
31,3,508500,848004312873500,6,1429900,
31,4,380500,848004313136800,13,536400,
31,1,548400,848004313323500,13,931200,
31,2,587000,848004313506500,7,1404300,
31,1,548400,848004313776300,14,450300,
31,4,380500,848004314030500,14,891300,
31,3,508500,848004314332400,7,1456500,
31,2,587000,848004314619000,8,1110600,
31,2,587000,848004314824200,9,202900,
31,3,508500,848004315017300,8,682300,
31,2,587000,848004315195200,10,368000,
31,3,508500,848004315382100,9,362300,
31,2,587000,848004315559100,11,351800,
31,3,508500,848004315732600,10,348200,
31,2,587000,848004315919700,12,358300,
31,3,508500,848004316130800,11,391500,
31,2,587000,848004316329700,13,379700,
31,3,508500,848004316514000,12,380700,
31,2,587000,848004316698900,14,366500,
31,3,508500,848004316962200,13,445900,
31,3,508500,848004317190200,14,225700,
31,1,548400,,,TOTAL,,35715000
31,2,587000,,,TOTAL,,38557100
31,3,508500,,,TOTAL,,39081000
31,4,380500,,,TOTAL,,35953800
32,1,584500,848004484885000,0,22138100,
32,4,445600,848004485188700,0,22436700,
32,3,494200,848004485579300,0,22812600,
32,2,575200,848004485912500,0,23124200,
32,4,445600,848004486232700,1,443300,
32,1,584500,848004486565900,1,776700,
32,3,494200,848004486939100,1,1149800,
32,1,584500,848004487291500,2,723300,
32,4,445600,848004487562700,2,1327600,
32,2,575200,848004487890300,1,1972600,
32,4,445600,848004488133800,3,568700,
32,1,584500,848004488401000,3,1106300,
32,3,494200,848004488687100,2,1745400,
32,1,584500,848004488959300,4,556100,
32,4,445600,848004489237700,4,1100900,
32,2,575200,848004489510500,2,1617700,
32,4,445600,848004489800100,5,559900,
32,1,584500,848004490070000,5,1108500,
32,3,494200,848004490357100,3,1667600,
32,1,584500,848004490613500,6,541500,
32,4,445600,848004490869100,6,1066700,
32,2,575200,848004491090200,3,1577700,
32,4,445600,848004491351700,7,480100,
32,1,584500,848004491648700,7,1033100,
32,3,494200,848004491863900,4,1504500,
32,1,584500,848004492132100,8,480700,
32,4,445600,848004492379800,8,1025400,
32,4,445600,848004492628300,9,246200,
32,2,575200,848004492915300,4,1822500,
32,4,445600,848004493245500,10,614700,
32,1,584500,848004493531800,9,1397100,
32,3,494200,848004493809200,5,1942700,
32,1,584500,848004494101700,10,567400,
32,4,445600,848004494352800,11,1087100,
32,2,575200,848004494580600,5,1662900,
32,4,445600,848004494907900,12,552200,
32,1,584500,848004495138300,11,1027200,
32,3,494200,848004495445900,6,1634200,
32,1,584500,848004495711700,12,570500,
32,4,445600,848004495988000,13,1077400,
32,2,575200,848004496222700,6,1639800,
32,4,445600,848004496494400,14,503200,
32,1,584500,848004496783900,13,1069600,
32,3,494200,848004497074200,7,1625600,
32,1,584500,848004497334500,14,547900,
32,2,575200,848004497627100,7,1401600,
32,3,494200,848004497911900,8,834700,
32,2,575200,848004498173500,8,543900,
32,3,494200,848004498410600,9,496300,
32,3,494200,848004498647800,10,235000,
32,3,494200,848004498939400,11,282100,
